crop_path,person_id,bmi
/kaggle/working/face_crops_m40/288tk1_gnBroxj_263_73_false_58_0.56_m40_crop.jpg,288tk1,34.69
/kaggle/working/face_crops_m40/3tpb80_x7DXWNd_177_64_true_151_1.0_m40_crop.jpg,3tpb80,30.38
/kaggle/working/face_crops_m40/3tpb80_x7DXWNd_137_64_true_151_1.0_m40_crop.jpg,3tpb80,23.51
/kaggle/working/face_crops_m40/4g0khg_6o7k067_281_67_true_532_1.0_m40_crop.jpg,4g0khg,44.01
/kaggle/working/face_crops_m40/4g0khg_6o7k067_195_67_true_532_1.0_m40_crop.jpg,4g0khg,30.54
/kaggle/working/face_crops_m40/2xmjqm_2ybrxJp_150_62_true_1_0.37_m40_crop.jpg,2xmjqm,27.43
/kaggle/working/face_crops_m40/2xmjqm_1ybrxJp_150_62_true_1_0.37_m40_crop.jpg,2xmjqm,27.43
/kaggle/working/face_crops_m40/265zg1_Biy3TCY_198_70_false_13_0.47_m40_crop.jpg,265zg1,28.41
/kaggle/working/face_crops_m40/265zg1_v78POxq_198_70_false_13_0.47_m40_crop.jpg,265zg1,28.41
/kaggle/working/face_crops_m40/4ceojw_TuKSLV2_272_73_false_340_0.75_m40_crop.jpg,4ceojw,35.88
/kaggle/working/face_crops_m40/4ceojw_W6RNZzJ_185_73_false_340_0.75_m40_crop.jpg,4ceojw,24.41
/kaggle/working/face_crops_m40/4fr368_J5RSWo5_273_72_false_76_1.4_m40_crop.jpg,4fr368,37.02
/kaggle/working/face_crops_m40/4fr368_J5RSWo5_170_72_false_76_1.4_m40_crop.jpg,4fr368,23.05
/kaggle/working/face_crops_m40/1c5n6z_00jx1yh_152_71_false_60_0.75_m40_crop.jpg,1c5n6z,21.2
/kaggle/working/face_crops_m40/1c5n6z_HUvCtEL_176_71_false_60_0.75_m40_crop.jpg,1c5n6z,24.54
/kaggle/working/face_crops_m40/2002bu_8XTHRjT_214_70_false_1328_1.62_m40_crop.jpg,2002bu,30.7
/kaggle/working/face_crops_m40/2002bu_8XTHRjT_174_70_false_1328_1.62_m40_crop.jpg,2002bu,24.96
/kaggle/working/face_crops_m40/3ym4k2_Prl45h2_145_67_false_400_0.75_m40_crop.jpg,3ym4k2,22.71
/kaggle/working/face_crops_m40/3ym4k2_zVTWOzW_225_67_false_400_0.75_m40_crop.jpg,3ym4k2,35.24
/kaggle/working/face_crops_m40/1rtiiv_z9LZfgq_133_67_true_469_0.67_m40_crop.jpg,1rtiiv,20.83
/kaggle/working/face_crops_m40/1rtiiv_H9LZfgq_173_67_true_469_0.67_m40_crop.jpg,1rtiiv,27.09
/kaggle/working/face_crops_m40/4hy6fu_49XsCCp_302_75_false_149_0.7_m40_crop.jpg,4hy6fu,37.74
/kaggle/working/face_crops_m40/4hy6fu_49XsCCp_220_75_false_149_0.7_m40_crop.jpg,4hy6fu,27.5
/kaggle/working/face_crops_m40/2phy5j_Lmuzv2k_240_72_false_76_1.0_m40_crop.jpg,2phy5j,32.55
/kaggle/working/face_crops_m40/2phy5j_Lmuzv2k_293_72_false_76_1.0_m40_crop.jpg,2phy5j,39.73
/kaggle/working/face_crops_m40/1e9wx3_Im9xGJk_205_73_false_261_1.0_m40_crop.jpg,1e9wx3,27.04
/kaggle/working/face_crops_m40/1e9wx3_zm9xGJk_185_73_false_261_1.0_m40_crop.jpg,1e9wx3,24.41
/kaggle/working/face_crops_m40/3pxi0d_oJI3rEj_185_70_false_50_1.0_m40_crop.jpg,3pxi0d,26.54
/kaggle/working/face_crops_m40/3pxi0d_oJI3rEj_235_70_false_50_1.0_m40_crop.jpg,3pxi0d,33.72
/kaggle/working/face_crops_m40/3x7pco_xNh9psK_285_60_true_2409_2.23_m40_crop.jpg,3x7pco,55.65
/kaggle/working/face_crops_m40/3x7pco_xNh9psK_210_60_true_2409_2.23_m40_crop.jpg,3x7pco,41.01
/kaggle/working/face_crops_m40/4ltte3_pyJNaZV_270_69_false_132_1.25_m40_crop.jpg,4ltte3,39.87
/kaggle/working/face_crops_m40/4ltte3_pyJNaZV_218_69_false_132_1.25_m40_crop.jpg,4ltte3,32.19
/kaggle/working/face_crops_m40/2n4n2r_RFCTbxr_198_71_false_72_0.78_m40_crop.jpg,2n4n2r,27.61
/kaggle/working/face_crops_m40/2n4n2r_hDPrU12_220_71_false_72_0.78_m40_crop.jpg,2n4n2r,30.68
/kaggle/working/face_crops_m40/20y6o6_2BZQbLU_147_66_true_2683_0.56_m40_crop.jpg,20y6o6,23.72
/kaggle/working/face_crops_m40/20y6o6_dIdAtPN_215_66_true_2683_0.56_m40_crop.jpg,20y6o6,34.7
/kaggle/working/face_crops_m40/3jvzpd_AldNwko_149_70_false_48_1.0_m40_crop.jpg,3jvzpd,21.38
/kaggle/working/face_crops_m40/3jvzpd_AldNwko_181_70_false_48_1.0_m40_crop.jpg,3jvzpd,25.97
/kaggle/working/face_crops_m40/3hhw0x_7Wugfp8_180_67_true_804_1.0_m40_crop.jpg,3hhw0x,28.19
/kaggle/working/face_crops_m40/3hhw0x_7Wugfp8_252_67_true_804_1.0_m40_crop.jpg,3hhw0x,39.46
/kaggle/working/face_crops_m40/2d3h4y_HNh9nfv_270_65_true_187_1.0_m40_crop.jpg,2d3h4y,44.93
/kaggle/working/face_crops_m40/2d3h4y_HNh9nfv_275_65_true_187_1.0_m40_crop.jpg,2d3h4y,45.76
/kaggle/working/face_crops_m40/1hjxsq_kolWo0A_320_72_false_73_2.78_m40_crop.jpg,1hjxsq,43.4
/kaggle/working/face_crops_m40/1hjxsq_zolWo0A_220_72_false_73_2.78_m40_crop.jpg,1hjxsq,29.83
/kaggle/working/face_crops_m40/2z0574_s7tLeRA_203_66_true_1_0.56_m40_crop.jpg,2z0574,32.76
/kaggle/working/face_crops_m40/2z0574_T7tLeRA_203_66_true_1_0.56_m40_crop.jpg,2z0574,32.76
/kaggle/working/face_crops_m40/3bbusn_LpaOZrp_200_72_false_119_1.0_m40_crop.jpg,3bbusn,27.12
/kaggle/working/face_crops_m40/3bbusn_LpaOZrp_255_72_false_119_1.0_m40_crop.jpg,3bbusn,34.58
/kaggle/working/face_crops_m40/3afmoq_oSSugwn_149_65_true_1192_1.0_m40_crop.jpg,3afmoq,24.79
/kaggle/working/face_crops_m40/3afmoq_oSSugwn_232_65_true_1192_1.0_m40_crop.jpg,3afmoq,38.6
/kaggle/working/face_crops_m40/2dml8s_EzLuI7c_277_73_false_159_1.86_m40_crop.jpg,2dml8s,36.54
/kaggle/working/face_crops_m40/2dml8s_EzLuI7c_241_73_false_159_1.86_m40_crop.jpg,2dml8s,31.79
/kaggle/working/face_crops_m40/1zvaq8_12burO6_138_66_true_615_1.0_m40_crop.jpg,1zvaq8,22.27
/kaggle/working/face_crops_m40/1zvaq8_12burO6_123_66_true_615_1.0_m40_crop.jpg,1zvaq8,19.85
/kaggle/working/face_crops_m40/3mwa4z_nhMYWfa_170_61_true_2538_1.04_m40_crop.jpg,3mwa4z,32.12
/kaggle/working/face_crops_m40/3mwa4z_nhMYWfa_109_61_true_2538_1.04_m40_crop.jpg,3mwa4z,20.59
/kaggle/working/face_crops_m40/1i9wt7_yFgf6qT_193_72_false_85_0.66_m40_crop.jpg,1i9wt7,26.17
/kaggle/working/face_crops_m40/1i9wt7_zujdHOB_263_72_false_85_0.66_m40_crop.jpg,1i9wt7,35.67
/kaggle/working/face_crops_m40/1qba5c_z0qpWMu_200_68_true_504_1.48_m40_crop.jpg,1qba5c,30.41
/kaggle/working/face_crops_m40/1qba5c_M0qpWMu_250_68_true_504_1.48_m40_crop.jpg,1qba5c,38.01
/kaggle/working/face_crops_m40/26l2j5_FSro9Yo_140_70_false_2_0.75_m40_crop.jpg,26l2j5,20.09
/kaggle/working/face_crops_m40/26l2j5_dSro9Yo_140_70_false_2_0.75_m40_crop.jpg,26l2j5,20.09
/kaggle/working/face_crops_m40/18r9no_kZ2SmJZ_141_65_true_14_0.67_m40_crop.jpg,18r9no,23.46
/kaggle/working/face_crops_m40/18r9no_aZ2SmJZ_141_65_true_14_0.67_m40_crop.jpg,18r9no,23.46
/kaggle/working/face_crops_m40/49dcc0_xqNEGrv_180_69_false_42_1.0_m40_crop.jpg,49dcc0,26.58
/kaggle/working/face_crops_m40/49dcc0_xqNEGrv_175_69_false_42_1.0_m40_crop.jpg,49dcc0,25.84
/kaggle/working/face_crops_m40/2bu6t9_H5qg42r_180_69_false_98_1.37_m40_crop.jpg,2bu6t9,26.58
/kaggle/working/face_crops_m40/2bu6t9_x5qg42r_170_69_false_98_1.37_m40_crop.jpg,2bu6t9,25.1
/kaggle/working/face_crops_m40/1yk81e_tDAI6FR_130_64_true_431_1.08_m40_crop.jpg,1yk81e,22.31
/kaggle/working/face_crops_m40/1yk81e_eDAI6FR_150_64_true_431_1.08_m40_crop.jpg,1yk81e,25.74
/kaggle/working/face_crops_m40/3inib4_1x2H0ci_180_71_false_38_0.75_m40_crop.jpg,3inib4,25.1
/kaggle/working/face_crops_m40/3inib4_tW6x8kc_220_71_false_38_0.75_m40_crop.jpg,3inib4,30.68
/kaggle/working/face_crops_m40/26885d_HKzBh23_317_69_true_25_0.88_m40_crop.jpg,26885d,46.81
/kaggle/working/face_crops_m40/26885d_HKzBh23_176_69_true_25_0.88_m40_crop.jpg,26885d,25.99
/kaggle/working/face_crops_m40/3zi6xu_zvwYF8D_194_71_false_31_1.1_m40_crop.jpg,3zi6xu,27.05
/kaggle/working/face_crops_m40/3zi6xu_kvwYF8D_194_71_false_31_1.1_m40_crop.jpg,3zi6xu,27.05
/kaggle/working/face_crops_m40/3izwaz_fASJsa9_187_64_true_80_0.88_m40_crop.jpg,3izwaz,32.09
/kaggle/working/face_crops_m40/3izwaz_fASJsa9_217_64_true_80_0.88_m40_crop.jpg,3izwaz,37.24
/kaggle/working/face_crops_m40/26a3l3_IEKqIks_251_68_true_3_0.75_m40_crop.jpg,26a3l3,38.16
/kaggle/working/face_crops_m40/26a3l3_dEKqIks_251_68_true_3_0.75_m40_crop.jpg,26a3l3,38.16
/kaggle/working/face_crops_m40/2z29ne_fFW1RYV_159_63_true_1_0.56_m40_crop.jpg,2z29ne,28.16
/kaggle/working/face_crops_m40/1v74uh_zFcUHOih_160_67_false_26_1.33_m40_crop.jpg,1v74uh,25.06
/kaggle/working/face_crops_m40/1v74uh_tFcUHOih_240_67_false_26_1.33_m40_crop.jpg,1v74uh,37.59
/kaggle/working/face_crops_m40/1tnvmg_kbSP83G_172_63_true_244_1.0_m40_crop.jpg,1tnvmg,30.47
/kaggle/working/face_crops_m40/1tnvmg_kbSP83G_138_63_true_244_1.0_m40_crop.jpg,1tnvmg,24.44
/kaggle/working/face_crops_m40/4orhl5_1GZtpsx_279_73_false_79_1.12_m40_crop.jpg,4orhl5,36.81
/kaggle/working/face_crops_m40/4orhl5_1GZtpsx_234_73_false_79_1.12_m40_crop.jpg,4orhl5,30.87
/kaggle/working/face_crops_m40/2zv39y_WqAD1oa_148_67_false_55_2.0_m40_crop.jpg,2zv39y,23.18
/kaggle/working/face_crops_m40/2zv39y_WqAD1oa_171_67_false_55_2.0_m40_crop.jpg,2zv39y,26.78
/kaggle/working/face_crops_m40/1idy2y_v5FzVQe_320_75_false_60_0.56_m40_crop.jpg,1idy2y,39.99
/kaggle/working/face_crops_m40/1idy2y_SDUZe2d_320_75_false_60_0.56_m40_crop.jpg,1idy2y,39.99
/kaggle/working/face_crops_m40/1w3v7c_P5ojb9G_400_71_false_283_0.73_m40_crop.jpg,1w3v7c,55.78
/kaggle/working/face_crops_m40/1w3v7c_zfZJwlB_282_71_false_283_0.73_m40_crop.jpg,1w3v7c,39.33
/kaggle/working/face_crops_m40/4c2wyd_uTC8cko_360_74_false_82_1.25_m40_crop.jpg,4c2wyd,46.22
/kaggle/working/face_crops_m40/4c2wyd_uTC8cko_300_74_false_82_1.25_m40_crop.jpg,4c2wyd,38.51
/kaggle/working/face_crops_m40/4n8fe2_eRV88yQ_185_71_false_104_1.0_m40_crop.jpg,4n8fe2,25.8
/kaggle/working/face_crops_m40/4n8fe2_eRV88yQ_275_71_false_104_1.0_m40_crop.jpg,4n8fe2,38.35
/kaggle/working/face_crops_m40/1hwhiw_zGTlkEL_255_73_false_246_1.22_m40_crop.jpg,1hwhiw,33.64
/kaggle/working/face_crops_m40/1hwhiw_jGTlkEL_300_73_false_246_1.22_m40_crop.jpg,1hwhiw,39.58
/kaggle/working/face_crops_m40/3ihfor_kevfn9w_185_75_false_2058_0.75_m40_crop.jpg,3ihfor,23.12
/kaggle/working/face_crops_m40/3ihfor_kevfn9w_275_75_false_2058_0.75_m40_crop.jpg,3ihfor,34.37
/kaggle/working/face_crops_m40/4j9jih_AcvZlXF_215_70_false_34_0.57_m40_crop.jpg,4j9jih,30.85
/kaggle/working/face_crops_m40/4j9jih_QkWVzNf_175_70_false_34_0.57_m40_crop.jpg,4j9jih,25.11
/kaggle/working/face_crops_m40/2f00cx_fmS0Zvr_317_69_false_415_1.0_m40_crop.jpg,2f00cx,46.81
/kaggle/working/face_crops_m40/2f00cx_fmS0Zvr_215_69_false_415_1.0_m40_crop.jpg,2f00cx,31.75
/kaggle/working/face_crops_m40/1bsm2d_kQdU2Ma_163_67_true_735_1.55_m40_crop.jpg,1bsm2d,25.53
/kaggle/working/face_crops_m40/1bsm2d_kQdU2Ma_215_67_true_735_1.55_m40_crop.jpg,1bsm2d,33.67
/kaggle/working/face_crops_m40/2kirqa_4Z1J1B5_235_70_false_33_0.56_m40_crop.jpg,2kirqa,33.72
/kaggle/working/face_crops_m40/2kirqa_L32XQd7_209_70_false_33_0.56_m40_crop.jpg,2kirqa,29.99
/kaggle/working/face_crops_m40/1tqeiv_wgZc4RN_188_63_true_2085_1.0_m40_crop.jpg,1tqeiv,33.3
/kaggle/working/face_crops_m40/1tqeiv_zgZc4RN_135_63_true_2085_1.0_m40_crop.jpg,1tqeiv,23.91
/kaggle/working/face_crops_m40/1b37um_08TJ2Gm_125_67_true_2127_1.0_m40_crop.jpg,1b37um,19.58
/kaggle/working/face_crops_m40/1b37um_08TJ2Gm_168_67_true_2127_1.0_m40_crop.jpg,1b37um,26.31
/kaggle/working/face_crops_m40/3jnflp_nAR0fNp_286_71_false_112_0.44_m40_crop.jpg,3jnflp,39.88
/kaggle/working/face_crops_m40/3jnflp_CcAesjI_199_71_false_112_0.44_m40_crop.jpg,3jnflp,27.75
/kaggle/working/face_crops_m40/28y8ss_GyaDtvR_230_71_false_78_1.44_m40_crop.jpg,28y8ss,32.07
/kaggle/working/face_crops_m40/28y8ss_GyaDtvR_310_71_false_78_1.44_m40_crop.jpg,28y8ss,43.23
/kaggle/working/face_crops_m40/3n8hcf_tpj7fC7_172_73_false_202_1.0_m40_crop.jpg,3n8hcf,22.69
/kaggle/working/face_crops_m40/3n8hcf_tpj7fC7_237_73_false_202_1.0_m40_crop.jpg,3n8hcf,31.26
/kaggle/working/face_crops_m40/2qtw35_xVycoYn_186_72_false_72_1.12_m40_crop.jpg,2qtw35,25.22
/kaggle/working/face_crops_m40/2qtw35_xVycoYn_206_72_false_72_1.12_m40_crop.jpg,2qtw35,27.94
/kaggle/working/face_crops_m40/1o445f_FWS4WZS_180_68_false_338_1.0_m40_crop.jpg,1o445f,27.37
/kaggle/working/face_crops_m40/1o445f_FWS4WZS_260_68_false_338_1.0_m40_crop.jpg,1o445f,39.53
/kaggle/working/face_crops_m40/27jyye_Vs6LXoJ_195_70_false_354_1.0_m40_crop.jpg,27jyye,27.98
/kaggle/working/face_crops_m40/27jyye_Vs6LXoJ_164_70_false_354_1.0_m40_crop.jpg,27jyye,23.53
/kaggle/working/face_crops_m40/3e0msc_litsiBw_187_69_true_3077_1.0_m40_crop.jpg,3e0msc,27.61
/kaggle/working/face_crops_m40/3e0msc_eWUvktY_260_69_true_3077_1.0_m40_crop.jpg,3e0msc,38.39
/kaggle/working/face_crops_m40/23b5rj_et27X86_145_66_false_118_1.33_m40_crop.jpg,23b5rj,23.4
/kaggle/working/face_crops_m40/23b5rj_et27X86_165_66_false_118_1.33_m40_crop.jpg,23b5rj,26.63
/kaggle/working/face_crops_m40/447iu6_2kiBgSd_300_70_false_183_0.86_m40_crop.jpg,447iu6,43.04
/kaggle/working/face_crops_m40/447iu6_2kiBgSd_370_70_false_183_0.86_m40_crop.jpg,447iu6,53.08
/kaggle/working/face_crops_m40/1eeh83_QF1aV81_215_75_false_29_2.21_m40_crop.jpg,1eeh83,26.87
/kaggle/working/face_crops_m40/1eeh83_0Et7OtN_245_75_false_29_2.21_m40_crop.jpg,1eeh83,30.62
/kaggle/working/face_crops_m40/1x38gf_gzk1Mfb_275_72_false_122_0.69_m40_crop.jpg,1x38gf,37.29
/kaggle/working/face_crops_m40/1x38gf_eDoOcVM_260_72_false_122_0.69_m40_crop.jpg,1x38gf,35.26
/kaggle/working/face_crops_m40/p02lb_UUugz_182_71_false_4_1.67_m40_crop.jpg,p02lb,25.38
/kaggle/working/face_crops_m40/p02lb_HFkU6_182_71_false_4_1.67_m40_crop.jpg,p02lb,25.38
/kaggle/working/face_crops_m40/4e22z6_0c3RYIV_290_70_false_118_1.5_m40_crop.jpg,4e22z6,41.61
/kaggle/working/face_crops_m40/4e22z6_0c3RYIV_190_70_false_118_1.5_m40_crop.jpg,4e22z6,27.26
/kaggle/working/face_crops_m40/3rg154_KGQHSu2_254_69_false_120_1.28_m40_crop.jpg,3rg154,37.51
/kaggle/working/face_crops_m40/3rg154_KGQHSu2_210_69_false_120_1.28_m40_crop.jpg,3rg154,31.01
/kaggle/working/face_crops_m40/1pi826_Vv5nYQM_293_77_false_65_0.75_m40_crop.jpg,1pi826,34.74
/kaggle/working/face_crops_m40/1pi826_z2O9U3d_238_77_false_65_0.75_m40_crop.jpg,1pi826,28.22
/kaggle/working/face_crops_m40/12nl53_8axfT_267_73_false_2_0.6_m40_crop.jpg,12nl53,35.22
/kaggle/working/face_crops_m40/12nl53_9axfT_267_73_false_2_0.6_m40_crop.jpg,12nl53,35.22
/kaggle/working/face_crops_m40/39419l_4T3GP5c_194_63_true_1620_1.0_m40_crop.jpg,39419l,34.36
/kaggle/working/face_crops_m40/39419l_4T3GP5c_226_63_true_1620_1.0_m40_crop.jpg,39419l,40.03
/kaggle/working/face_crops_m40/xxxuu_OiV1S_147_67_true_511_1.64_m40_crop.jpg,xxxuu,23.02
/kaggle/working/face_crops_m40/xxxuu_OiV1S_157_67_true_511_1.64_m40_crop.jpg,xxxuu,24.59
/kaggle/working/face_crops_m40/1hcybl_8QlRA5D_245_67_true_1523_1.01_m40_crop.jpg,1hcybl,38.37
/kaggle/working/face_crops_m40/1hcybl_zQlRA5D_170_67_true_1523_1.01_m40_crop.jpg,1hcybl,26.62
/kaggle/working/face_crops_m40/42dsts_F2zjWyh_242_69_true_121_0.77_m40_crop.jpg,42dsts,35.73
/kaggle/working/face_crops_m40/42dsts_F2zjWyh_303_69_true_121_0.77_m40_crop.jpg,42dsts,44.74
/kaggle/working/face_crops_m40/26w7an_9nUc6UA_151_68_false_1_0.75_m40_crop.jpg,26w7an,22.96
/kaggle/working/face_crops_m40/26w7an_8nUc6UA_151_68_false_1_0.75_m40_crop.jpg,26w7an,22.96
/kaggle/working/face_crops_m40/2hb6lv_o7c61DS_250_69_false_144_0.75_m40_crop.jpg,2hb6lv,36.91
/kaggle/working/face_crops_m40/2hb6lv_saBQO9U_370_69_false_144_0.75_m40_crop.jpg,2hb6lv,54.63
/kaggle/working/face_crops_m40/2wqhvd_oiQEJk6_185_71_false_1306_1.33_m40_crop.jpg,2wqhvd,25.8
/kaggle/working/face_crops_m40/2wqhvd_oiQEJk6_265_71_false_1306_1.33_m40_crop.jpg,2wqhvd,36.96
/kaggle/working/face_crops_m40/mncaq_1Ecfv_142_67_false_8_0.75_m40_crop.jpg,mncaq,22.24
/kaggle/working/face_crops_m40/mncaq_ir0cT_142_67_false_8_0.75_m40_crop.jpg,mncaq,22.24
/kaggle/working/face_crops_m40/2rkfv6_0X8mfXs_138_62_true_183_0.43_m40_crop.jpg,2rkfv6,25.24
/kaggle/working/face_crops_m40/2rkfv6_Oim6L6z_178_62_true_183_0.43_m40_crop.jpg,2rkfv6,32.55
/kaggle/working/face_crops_m40/2wg1l5_1nKN6vG_160_70_false_3179_1.36_m40_crop.jpg,2wg1l5,22.96
/kaggle/working/face_crops_m40/2wg1l5_1nKN6vG_231_70_false_3179_1.36_m40_crop.jpg,2wg1l5,33.14
/kaggle/working/face_crops_m40/2xzxyn_GnByRQ6_281_74_false_6_0.56_m40_crop.jpg,2xzxyn,36.07
/kaggle/working/face_crops_m40/2xzxyn_znByRQ6_281_74_false_6_0.56_m40_crop.jpg,2xzxyn,36.07
/kaggle/working/face_crops_m40/2a5py4_Z011H9M_254_68_true_1624_0.51_m40_crop.jpg,2a5py4,38.62
/kaggle/working/face_crops_m40/3ii77s_ykQInrh_253_66_false_75_1.0_m40_crop.jpg,3ii77s,40.83
/kaggle/working/face_crops_m40/3ii77s_ykQInrh_195_66_false_75_1.0_m40_crop.jpg,3ii77s,31.47
/kaggle/working/face_crops_m40/2tevqd_RvbBx3y_147_65_true_256_0.93_m40_crop.jpg,2tevqd,24.46
/kaggle/working/face_crops_m40/2tevqd_RvbBx3y_216_65_true_256_0.93_m40_crop.jpg,2tevqd,35.94
/kaggle/working/face_crops_m40/p5cl1_e79oy_185_69_false_2_1.33_m40_crop.jpg,p5cl1,27.32
/kaggle/working/face_crops_m40/p5cl1_LDusf_185_69_false_2_1.33_m40_crop.jpg,p5cl1,27.32
/kaggle/working/face_crops_m40/1rpon5_ulczvMJ_193_70_false_62_1.98_m40_crop.jpg,1rpon5,27.69
/kaggle/working/face_crops_m40/1rpon5_zlczvMJ_168_70_false_62_1.98_m40_crop.jpg,1rpon5,24.1
/kaggle/working/face_crops_m40/3agtqw_lCSstKy_335_72_false_43_0.56_m40_crop.jpg,3agtqw,45.43
/kaggle/working/face_crops_m40/3agtqw_wfzrGqj_263_72_false_43_0.56_m40_crop.jpg,3agtqw,35.67
/kaggle/working/face_crops_m40/2akep3_L3MmFAL_245_72_false_73_1.0_m40_crop.jpg,2akep3,33.22
/kaggle/working/face_crops_m40/2akep3_L3MmFAL_285_72_false_73_1.0_m40_crop.jpg,2akep3,38.65
/kaggle/working/face_crops_m40/22s2sm_oZx5GVY_285_72_false_68_0.75_m40_crop.jpg,22s2sm,38.65
/kaggle/working/face_crops_m40/22s2sm_3AUlCnx_225_72_false_68_0.75_m40_crop.jpg,22s2sm,30.51
/kaggle/working/face_crops_m40/1ihn5b_zubGr_200_66_true_164_0.97_m40_crop.jpg,1ihn5b,32.28
/kaggle/working/face_crops_m40/1ihn5b_zVu5xtc_163_66_true_164_0.97_m40_crop.jpg,1ihn5b,26.31
/kaggle/working/face_crops_m40/2brjpj_z1lYdFC_233_67_true_89_3.7_m40_crop.jpg,2brjpj,36.49
/kaggle/working/face_crops_m40/2brjpj_E1lYdFC_300_67_true_89_3.7_m40_crop.jpg,2brjpj,46.98
/kaggle/working/face_crops_m40/3lkp4z_txxSy1g_293_69_false_256_0.75_m40_crop.jpg,3lkp4z,43.26
/kaggle/working/face_crops_m40/3lkp4z_FvYTnGJ_365_69_false_256_0.75_m40_crop.jpg,3lkp4z,53.9
/kaggle/working/face_crops_m40/4n1aee_fCbMZgp_157_68_true_928_1.5_m40_crop.jpg,4n1aee,23.87
/kaggle/working/face_crops_m40/4n1aee_yqZaNDv_234_68_true_928_1.5_m40_crop.jpg,4n1aee,35.58
/kaggle/working/face_crops_m40/25wtic_v8YirvU_173_68_false_56_1.31_m40_crop.jpg,25wtic,26.3
/kaggle/working/face_crops_m40/25wtic_v8YirvU_195_68_false_56_1.31_m40_crop.jpg,25wtic,29.65
/kaggle/working/face_crops_m40/1u7q0q_1awkX0t_170_70_false_8_0.75_m40_crop.jpg,1u7q0q,24.39
/kaggle/working/face_crops_m40/1u7q0q_HVHwwfz_170_70_false_8_0.75_m40_crop.jpg,1u7q0q,24.39
/kaggle/working/face_crops_m40/1hfqli_zcnazgc_205_71_false_158_0.66_m40_crop.jpg,1hfqli,28.59
/kaggle/working/face_crops_m40/1hfqli_QW8FJaH_330_71_false_158_0.66_m40_crop.jpg,1hfqli,46.02
/kaggle/working/face_crops_m40/26q5tb_eY2jmzg_165_68_false_31_1.0_m40_crop.jpg,26q5tb,25.09
/kaggle/working/face_crops_m40/26q5tb_eY2jmzg_145_68_false_31_1.0_m40_crop.jpg,26q5tb,22.04
/kaggle/working/face_crops_m40/26heoy_qOfg8cz_160_66_true_204_1.0_m40_crop.jpg,26heoy,25.82
/kaggle/working/face_crops_m40/26heoy_qOfg8cz_250_66_true_204_1.0_m40_crop.jpg,26heoy,40.35
/kaggle/working/face_crops_m40/2z0lg0_zIy1l45_147_68_false_1_0.56_m40_crop.jpg,2z0lg0,22.35
/kaggle/working/face_crops_m40/2z0lg0_EIy1l45_147_68_false_1_0.56_m40_crop.jpg,2z0lg0,22.35
/kaggle/working/face_crops_m40/416xas_iq9XvSK_264_73_false_56_0.75_m40_crop.jpg,416xas,34.83
/kaggle/working/face_crops_m40/416xas_LDSN2Qz_198_73_false_56_0.75_m40_crop.jpg,416xas,26.12
/kaggle/working/face_crops_m40/1q427d_Bm5qAdF_260_68_false_49_1.0_m40_crop.jpg,1q427d,39.53
/kaggle/working/face_crops_m40/1q427d_zm5qAdF_210_68_false_49_1.0_m40_crop.jpg,1q427d,31.93
/kaggle/working/face_crops_m40/2ivdqu_OlwuhsI_321_66_true_693_1.0_m40_crop.jpg,2ivdqu,51.81
/kaggle/working/face_crops_m40/2ivdqu_OlwuhsI_205_66_true_693_1.0_m40_crop.jpg,2ivdqu,33.08
/kaggle/working/face_crops_m40/3jm8m3_K6OEiCn_150_67_false_76_1.0_m40_crop.jpg,3jm8m3,23.49
/kaggle/working/face_crops_m40/3jm8m3_K6OEiCn_181_67_false_76_1.0_m40_crop.jpg,3jm8m3,28.35
/kaggle/working/face_crops_m40/4lp3sl_J6r0OIb_205_66_true_2119_1.0_m40_crop.jpg,4lp3sl,33.08
/kaggle/working/face_crops_m40/4lp3sl_J6r0OIb_135_66_true_2119_1.0_m40_crop.jpg,4lp3sl,21.79
/kaggle/working/face_crops_m40/3dxpx1_ORzHwwD_195_66_true_1658_1.0_m40_crop.jpg,3dxpx1,31.47
/kaggle/working/face_crops_m40/3dxpx1_ORzHwwD_150_66_true_1658_1.0_m40_crop.jpg,3dxpx1,24.21
/kaggle/working/face_crops_m40/2xu4a7_6nRsjvd_245_68_false_3_0.56_m40_crop.jpg,2xu4a7,37.25
/kaggle/working/face_crops_m40/2xu4a7_5nRsjvd_245_68_false_3_0.56_m40_crop.jpg,2xu4a7,37.25
/kaggle/working/face_crops_m40/2xwzo8_CsxFLOI_237_70_false_5_0.56_m40_crop.jpg,2xwzo8,34.0
/kaggle/working/face_crops_m40/2xwzo8_zsxFLOI_237_70_false_5_0.56_m40_crop.jpg,2xwzo8,34.0
/kaggle/working/face_crops_m40/29ivsi_IOCr9ls_205_74_false_392_1.0_m40_crop.jpg,29ivsi,26.32
/kaggle/working/face_crops_m40/29ivsi_IOCr9ls_265_74_false_392_1.0_m40_crop.jpg,29ivsi,34.02
/kaggle/working/face_crops_m40/41ds2w_yFC2MsT_150_64_true_116_1.06_m40_crop.jpg,41ds2w,25.74
/kaggle/working/face_crops_m40/41ds2w_yFC4MsT_150_64_true_116_1.06_m40_crop.jpg,41ds2w,25.74
/kaggle/working/face_crops_m40/2epk9q_SEgFCUG_230_75_false_70_1.36_m40_crop.jpg,2epk9q,28.74
/kaggle/working/face_crops_m40/2epk9q_SEgFCUG_265_75_false_70_1.36_m40_crop.jpg,2epk9q,33.12
